doc_id,stock_code,stock_name,title,pdf_path,markdown_path,parser,markdown_non_empty,has_garbled_text,has_dividend_keyword,has_financial_keyword,has_risk_keyword,page_no_preserved,needs_manual_fix
1219622167,600094,大名城,大名城2023年年度报告,data/pdf/大名城_2023_1219622167.pdf,data/parsed/pdf_text/doc_1219622167_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223317029,600094,大名城,大名城2024年年度报告,data/pdf/大名城_2024_1223317029.pdf,data/parsed/pdf_text/doc_1223317029_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209669275,600266,城建发展,2020年年度报告,data/pdf/城建发展_2020_1209669275.pdf,data/parsed/pdf_text/doc_1209669275_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212942161,600266,城建发展,2021年年度报告,data/pdf/城建发展_2021_1212942161.pdf,data/parsed/pdf_text/doc_1212942161_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216238461,600266,城建发展,2022年年度报告,data/pdf/城建发展_2022_1216238461.pdf,data/parsed/pdf_text/doc_1216238461_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219595758,600266,城建发展,2023年年度报告,data/pdf/城建发展_2023_1219595758.pdf,data/parsed/pdf_text/doc_1219595758_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223155072,600266,城建发展,2024年年度报告,data/pdf/城建发展_2024_1223155072.pdf,data/parsed/pdf_text/doc_1223155072_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209797610,600325,华发股份,华发股份2020年年度报告,data/pdf/华发股份_2020_1209797610.pdf,data/parsed/pdf_text/doc_1209797610_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212857761,600325,华发股份,华发股份2021年年度报告,data/pdf/华发股份_2021_1212857761.pdf,data/parsed/pdf_text/doc_1212857761_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216169340,600325,华发股份,华发股份2022年年度报告,data/pdf/华发股份_2022_1216169340.pdf,data/parsed/pdf_text/doc_1216169340_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219875404,600325,华发股份,华发股份2023年年度报告,data/pdf/华发股份_2023_1219875404.pdf,data/parsed/pdf_text/doc_1219875404_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1222807709,600325,华发股份,华发股份2024年年度报告,data/pdf/华发股份_2024_1222807709.pdf,data/parsed/pdf_text/doc_1222807709_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209712122,600376,首开股份,首开股份2020年年度报告,data/pdf/首开股份_2020_1209712122.pdf,data/parsed/pdf_text/doc_1209712122_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
